CLUSTER 0,16.7,11.2,12.3,12.2,12.3,13.5,14.4,14.3,13.6,12.3,15.1,15.5,13,13.5,11.9,14.5,12.2,14,14.3,11.9,16.1,15.1,9.7,12,13.9,13.7,14,15.8,10.8,16.1,14.7,15.8,12,12.3,14.7,15.1,13.6,10.8,12,20.1,15.4,13.7,16.1,14.3,12.3,11.2,11.7,14.3,13.9,11.2,15.5,14.3,16.3,15.5,12.3,13.8,14.9,13.2,14.7,16.4,16.3,16.8,13.6,14.3,13.9,13.9,12.3,16.7,13,11.2,13.9,14.7,11.2,14,12.6,11.2,14,15.7,14,14.3,13.7,13.9,13.7,14.5,13.6,10.8,13.9,14.3,13.6,16.3,12.2,14.3,18.5,18.5,12.3,12.3,14,12.2,13.5,15.4,11.2,14.3,14.3,11.2,12.6,13.3,13.9,14,10.8,12.6,11.2,14,16.7,14.3,16.2,13.6,16.1,14.3,10.8,15.8,16.1,15.5,13,16.4,11.2,16.3,16.1,16.3,13.3,15.8,12.3,15.1,15.1,15.5,12.3,14.7,16.4,15.8,16.1,14,14,13.8,13.9,13.5,12.3,16.4,10.8,13.5,11.7,12.2,13.7,14.7,13.6,16.7,13.3,14.3,15.4,15.7,13.5,14.3,13.7,14.3,14.3,15.4,13.8,13.5,12.2,11.7,16.1,13.9,14,14.3,18.5,12,13.7,11.2,16.7,16.1,13,14,13.6,14.3,13.8,13.2,12.3,16.8,16.3,13,10.8,13.6,18.5,14.3,10.8,15.5,10.8,12.2,18.5,10.8,16.3,14.7,12,13.8,12.3,16.3,16.1,11.7,16.1,14.5,12.6,14.3,16.3,13.9,16.1,13.8,10.8,15.7,13.8,13.9,12.3,13.6,13.3,18.5,18.5,12.2,14,12.3,11.7,11.7,14.5,16.7,11.2,14.3,9.7,15.5,10.8,11.7,14.3,14.5,14.3,12.3,16,14,10.8,16.1,16.1,11.2,15.4,13.5,14.3,13.8,14.5,13.8,12.3,14.3,12,14.3,15.1,11.2,13.8,13.3,13.5,15.5,15.5,10.8,16.7,13,13.5,15.4,11.7,13.9,16.3,11.2,14.7,13.9,13.9,12.3,14.3,14.3,10.8,13.9,12.3,16.8,16.7,10.8,14.5,14.7,13.6,10.8,10.8,14.3,10.8,10.8,16.3,18.5,13.6,13.6,13.9,18.5,15.8,16.3,12.6,11.7,15.7,14.3,13.6,11.2,16.8,16.1,13.6,11.2,13.5,16.3,13.7,16.1,16.3,15.1,12.3,13,12.3,14.3,14,14.3,16.7,12.6,13.9,16.6,15.5,14.3
CLUSTER 1,17.2,20.1,17.8,15.8,20.1,14.3,20.1,9.7,13.9,16.6,16.1,15.8,12.3,21,16.6,17.8,14,20.1,15.8,15.8,17.8,17.8,20.1,14.9,16.2,21,16.2,15.8,20.1,14.4,12.6,16.1,15.8,14.4,16,16,17.8,21,17.8,12.3,13.6,18.5,18.6,10.8,21,17.8,23.5,14.5,16.1,20.1,15.8,16,18.5,13.7,14.9,15.4,16.7,17.8,16.1,17.2,15.8,16.6,16.6,16.6,17.8,23.5,15.8,12.6,21,14.9,17.8,23.5,16,16.2,20.1,23.5,15.4,17.9,17.5,16.4,17.8,20.1,18.6,16.1,17.5,15.8,17.2,17.2,11.7,20.1,17.5,18.6,20.1,20.1,17.5,10.8,17.8,17.8,17.8,16.1,17.5,17.2,17.5,17.8,14.9,16.1,13.6,12.6,14,17.8,23.5,18.6,17.9,16.1,16.1,16.1,21,15.8,16.1
CLUSTER 2,8.6,13.8,11.9,13.8,13.2,13.2,8.6,11.9,8.6,13.2,13.8,8.6,15.5,12.3,15.5,11.9,15.5,14.3,15.5,13.2,8.6,11.7,13.8,11.7,8.6,15.5,13.2,15.5,12.3,11.9,13.8,13.7,11.7,13.2,8.6,8.6,11.9,12.3,15.7,12.3,16.8,15.5,20.1,15.5,13.8,15.5,8.6,12.3,15.5,13.2,13.8,8.6,17.5,8.6,8.6,15.5,13.5,13.2,8.6,15.5,11.9,13.2,15.5,12.3,12.3,13.5,8.6,13.2,8.6,13.2,8.6,8.6,8.6,13.2
